Feature 	 Val_totalreads 	 Coq_totalreads
PiuraChilensis_v1_contig_6740 	 29 	 40
PiuraChilensis_v1_contig_6741 	 0 	 8
PiuraChilensis_v1_contig_6742 	 9 	 11
PiuraChilensis_v1_contig_6743 	 12 	 2
PiuraChilensis_v1_contig_6744 	 67 	 59
PiuraChilensis_v1_contig_6745 	 3 	 12
PiuraChilensis_v1_contig_6746 	 124 	 6
PiuraChilensis_v1_contig_6747 	 13 	 11
PiuraChilensis_v1_contig_6748 	 26 	 19
PiuraChilensis_v1_contig_6749 	 5 	 5
PiuraChilensis_v1_contig_675 	 1 	 9
PiuraChilensis_v1_contig_6750 	 24 	 31
PiuraChilensis_v1_contig_6751 	 13 	 8
PiuraChilensis_v1_contig_6752 	 7 	 7
PiuraChilensis_v1_contig_6753 	 16 	 20
PiuraChilensis_v1_contig_6754 	 7 	 8
PiuraChilensis_v1_contig_6755 	 14 	 19
PiuraChilensis_v1_contig_6756 	 17 	 19
PiuraChilensis_v1_contig_6757 	 3 	 28
PiuraChilensis_v1_contig_6758 	 35 	 39
PiuraChilensis_v1_contig_6759 	 32 	 21
PiuraChilensis_v1_contig_676 	 20 	 25
PiuraChilensis_v1_contig_6760 	 13 	 15
PiuraChilensis_v1_contig_6761 	 12 	 5
PiuraChilensis_v1_contig_6762 	 10 	 7
PiuraChilensis_v1_contig_6763 	 8 	 12
PiuraChilensis_v1_contig_6764 	 10 	 7
PiuraChilensis_v1_contig_6765 	 21 	 20
PiuraChilensis_v1_contig_6766 	 38 	 20
PiuraChilensis_v1_contig_6767 	 5 	 9
PiuraChilensis_v1_contig_6768 	 1 	 8
PiuraChilensis_v1_contig_6769 	 71 	 48
PiuraChilensis_v1_contig_677 	 23 	 15
PiuraChilensis_v1_contig_6770 	 20 	 28
PiuraChilensis_v1_contig_6771 	 0 	 0
PiuraChilensis_v1_contig_6772 	 3 	 7
PiuraChilensis_v1_contig_6773 	 0 	 7
PiuraChilensis_v1_contig_6774 	 4 	 2
PiuraChilensis_v1_contig_6775 	 22 	 13
PiuraChilensis_v1_contig_6776 	 5 	 6
PiuraChilensis_v1_contig_6777 	 8 	 6
PiuraChilensis_v1_contig_6778 	 4 	 11
PiuraChilensis_v1_contig_6779 	 9 	 25
PiuraChilensis_v1_contig_678 	 10 	 2
PiuraChilensis_v1_contig_6780 	 11 	 10
PiuraChilensis_v1_contig_6781 	 5 	 5
PiuraChilensis_v1_contig_6782 	 6 	 10
PiuraChilensis_v1_contig_6783 	 13 	 16
PiuraChilensis_v1_contig_6784 	 0 	 0
PiuraChilensis_v1_contig_6785 	 6 	 8
PiuraChilensis_v1_contig_6786 	 9 	 2
PiuraChilensis_v1_contig_6787 	 5 	 1
PiuraChilensis_v1_contig_6788 	 7 	 13
PiuraChilensis_v1_contig_6789 	 5 	 2
PiuraChilensis_v1_contig_679 	 17 	 11
PiuraChilensis_v1_contig_6790 	 4 	 2
PiuraChilensis_v1_contig_6791 	 23 	 19
PiuraChilensis_v1_contig_6792 	 0 	 3
PiuraChilensis_v1_contig_6793 	 51 	 29
PiuraChilensis_v1_contig_6794 	 6 	 6
PiuraChilensis_v1_contig_6795 	 16 	 20
PiuraChilensis_v1_contig_6796 	 22 	 9
PiuraChilensis_v1_contig_6797 	 12 	 3
PiuraChilensis_v1_contig_6798 	 1 	 8
PiuraChilensis_v1_contig_6799 	 33 	 24
PiuraChilensis_v1_contig_68 	 215 	 177
PiuraChilensis_v1_contig_680 	 32 	 41
PiuraChilensis_v1_contig_6800 	 4 	 8
PiuraChilensis_v1_contig_6801 	 69 	 24
PiuraChilensis_v1_contig_6802 	 20 	 32
PiuraChilensis_v1_contig_6803 	 8 	 6
PiuraChilensis_v1_contig_6804 	 2 	 0
PiuraChilensis_v1_contig_6805 	 18 	 6
PiuraChilensis_v1_contig_6806 	 15 	 14
PiuraChilensis_v1_contig_6807 	 33 	 11
PiuraChilensis_v1_contig_6808 	 34 	 16
PiuraChilensis_v1_contig_6809 	 16 	 5
PiuraChilensis_v1_contig_681 	 81 	 31
PiuraChilensis_v1_contig_6810 	 17 	 14
PiuraChilensis_v1_contig_6811 	 17 	 14
PiuraChilensis_v1_contig_6812 	 8 	 9
PiuraChilensis_v1_contig_6813 	 6 	 10
PiuraChilensis_v1_contig_6814 	 10 	 10
PiuraChilensis_v1_contig_6815 	 8 	 6
PiuraChilensis_v1_contig_6816 	 0 	 5
PiuraChilensis_v1_contig_6817 	 2 	 4
PiuraChilensis_v1_contig_6818 	 0 	 4
PiuraChilensis_v1_contig_6819 	 15 	 5
PiuraChilensis_v1_contig_682 	 496 	 713
PiuraChilensis_v1_contig_6820 	 11 	 8
PiuraChilensis_v1_contig_6821 	 23 	 45
PiuraChilensis_v1_contig_6822 	 2 	 3
PiuraChilensis_v1_contig_6823 	 13 	 6
PiuraChilensis_v1_contig_6824 	 3 	 13
PiuraChilensis_v1_contig_6825 	 2 	 4
PiuraChilensis_v1_contig_6826 	 6 	 10
PiuraChilensis_v1_contig_6827 	 23 	 17
PiuraChilensis_v1_contig_6828 	 17 	 17
PiuraChilensis_v1_contig_6829 	 0 	 5
PiuraChilensis_v1_contig_683 	 11 	 10
PiuraChilensis_v1_contig_6830 	 43 	 32
PiuraChilensis_v1_contig_6831 	 5 	 0
PiuraChilensis_v1_contig_6832 	 2 	 11
PiuraChilensis_v1_contig_6833 	 10 	 4
PiuraChilensis_v1_contig_6834 	 18 	 10
PiuraChilensis_v1_contig_6835 	 22 	 14
PiuraChilensis_v1_contig_6836 	 6 	 0
PiuraChilensis_v1_contig_6837 	 24 	 25
PiuraChilensis_v1_contig_6838 	 0 	 5
PiuraChilensis_v1_contig_6839 	 10 	 21
PiuraChilensis_v1_contig_684 	 316 	 385
PiuraChilensis_v1_contig_6840 	 8 	 3
PiuraChilensis_v1_contig_6841 	 1 	 6
PiuraChilensis_v1_contig_6842 	 3 	 2
PiuraChilensis_v1_contig_6843 	 17 	 10
PiuraChilensis_v1_contig_6844 	 23 	 1
PiuraChilensis_v1_contig_6845 	 31 	 24
PiuraChilensis_v1_contig_6846 	 45 	 41
PiuraChilensis_v1_contig_6847 	 11 	 19
PiuraChilensis_v1_contig_6848 	 29 	 35
PiuraChilensis_v1_contig_6849 	 7 	 2
PiuraChilensis_v1_contig_685 	 60 	 121
PiuraChilensis_v1_contig_6850 	 40 	 33
PiuraChilensis_v1_contig_6851 	 0 	 6
PiuraChilensis_v1_contig_6852 	 18 	 30
PiuraChilensis_v1_contig_6853 	 5 	 6
PiuraChilensis_v1_contig_6854 	 51 	 41
PiuraChilensis_v1_contig_6855 	 3 	 9
PiuraChilensis_v1_contig_6856 	 24 	 15
PiuraChilensis_v1_contig_6857 	 0 	 5
PiuraChilensis_v1_contig_6858 	 31 	 14
PiuraChilensis_v1_contig_6859 	 3 	 5
PiuraChilensis_v1_contig_686 	 427 	 264
PiuraChilensis_v1_contig_6860 	 0 	 2
PiuraChilensis_v1_contig_6861 	 71 	 57
PiuraChilensis_v1_contig_6862 	 1 	 2
PiuraChilensis_v1_contig_6863 	 19 	 7
PiuraChilensis_v1_contig_6864 	 28 	 10
PiuraChilensis_v1_contig_6865 	 9 	 2
PiuraChilensis_v1_contig_6866 	 16 	 7
PiuraChilensis_v1_contig_6867 	 65 	 28
PiuraChilensis_v1_contig_6868 	 3 	 5
PiuraChilensis_v1_contig_6869 	 6 	 6
PiuraChilensis_v1_contig_687 	 15 	 10
PiuraChilensis_v1_contig_6870 	 19 	 5
PiuraChilensis_v1_contig_6871 	 2 	 4
PiuraChilensis_v1_contig_6872 	 5 	 6
PiuraChilensis_v1_contig_6873 	 3 	 9
PiuraChilensis_v1_contig_6874 	 11 	 7
PiuraChilensis_v1_contig_6875 	 13 	 11
PiuraChilensis_v1_contig_6876 	 8 	 4
PiuraChilensis_v1_contig_6877 	 14 	 7
PiuraChilensis_v1_contig_6878 	 9 	 7
PiuraChilensis_v1_contig_6879 	 0 	 2
PiuraChilensis_v1_contig_688 	 103 	 140
PiuraChilensis_v1_contig_6880 	 9 	 11
PiuraChilensis_v1_contig_6881 	 15 	 16
PiuraChilensis_v1_contig_6882 	 15 	 13
PiuraChilensis_v1_contig_6883 	 4 	 11
PiuraChilensis_v1_contig_6884 	 6 	 10
PiuraChilensis_v1_contig_6885 	 11 	 14
PiuraChilensis_v1_contig_6886 	 14 	 13
PiuraChilensis_v1_contig_6887 	 8 	 26
PiuraChilensis_v1_contig_6888 	 30 	 7
PiuraChilensis_v1_contig_6889 	 7 	 2
PiuraChilensis_v1_contig_689 	 66 	 33
PiuraChilensis_v1_contig_6890 	 68 	 48
PiuraChilensis_v1_contig_6891 	 41 	 29
PiuraChilensis_v1_contig_6892 	 38 	 18
PiuraChilensis_v1_contig_6893 	 10 	 10
PiuraChilensis_v1_contig_6894 	 16 	 12
PiuraChilensis_v1_contig_6895 	 3 	 0
PiuraChilensis_v1_contig_6896 	 4 	 7
PiuraChilensis_v1_contig_6897 	 0 	 4
PiuraChilensis_v1_contig_6898 	 2 	 4
PiuraChilensis_v1_contig_6899 	 1 	 1
PiuraChilensis_v1_contig_69 	 11 	 4
PiuraChilensis_v1_contig_690 	 9 	 13
PiuraChilensis_v1_contig_6900 	 6 	 10
PiuraChilensis_v1_contig_6901 	 6 	 8
PiuraChilensis_v1_contig_6902 	 2 	 8
PiuraChilensis_v1_contig_6903 	 27 	 39
PiuraChilensis_v1_contig_6904 	 11 	 13
PiuraChilensis_v1_contig_6905 	 34 	 12
PiuraChilensis_v1_contig_6906 	 2 	 3
PiuraChilensis_v1_contig_6907 	 43 	 50
PiuraChilensis_v1_contig_6908 	 14 	 22
PiuraChilensis_v1_contig_6909 	 6 	 5
PiuraChilensis_v1_contig_691 	 101 	 77
PiuraChilensis_v1_contig_6910 	 6 	 3
PiuraChilensis_v1_contig_6911 	 8 	 4
PiuraChilensis_v1_contig_6912 	 12 	 11
PiuraChilensis_v1_contig_6913 	 7 	 10
PiuraChilensis_v1_contig_6914 	 3 	 6
PiuraChilensis_v1_contig_6915 	 78 	 4
PiuraChilensis_v1_contig_6916 	 9 	 3
PiuraChilensis_v1_contig_6917 	 6 	 4
PiuraChilensis_v1_contig_6918 	 4 	 12
PiuraChilensis_v1_contig_6919 	 2 	 10
PiuraChilensis_v1_contig_692 	 6 	 44
PiuraChilensis_v1_contig_6920 	 17 	 28
PiuraChilensis_v1_contig_6921 	 43 	 30
PiuraChilensis_v1_contig_6922 	 3 	 6
PiuraChilensis_v1_contig_6923 	 10 	 9
PiuraChilensis_v1_contig_6924 	 6 	 7
PiuraChilensis_v1_contig_6925 	 0 	 4
PiuraChilensis_v1_contig_6926 	 8 	 4
PiuraChilensis_v1_contig_6927 	 1 	 0
PiuraChilensis_v1_contig_6928 	 27 	 24
PiuraChilensis_v1_contig_6929 	 21 	 29
PiuraChilensis_v1_contig_693 	 25 	 28
PiuraChilensis_v1_contig_6930 	 6 	 6
PiuraChilensis_v1_contig_6931 	 8 	 15
PiuraChilensis_v1_contig_6932 	 9 	 9
PiuraChilensis_v1_contig_6933 	 23 	 9
PiuraChilensis_v1_contig_6934 	 0 	 18
PiuraChilensis_v1_contig_6935 	 0 	 8
PiuraChilensis_v1_contig_6936 	 11 	 14
PiuraChilensis_v1_contig_6937 	 20 	 53
PiuraChilensis_v1_contig_6938 	 14 	 33
PiuraChilensis_v1_contig_6939 	 37 	 35
PiuraChilensis_v1_contig_694 	 47 	 112
PiuraChilensis_v1_contig_6940 	 4 	 4
PiuraChilensis_v1_contig_6941 	 18 	 4
PiuraChilensis_v1_contig_6942 	 12 	 8
PiuraChilensis_v1_contig_6943 	 27 	 22
PiuraChilensis_v1_contig_6944 	 5 	 7
PiuraChilensis_v1_contig_6945 	 17 	 17
PiuraChilensis_v1_contig_6946 	 2 	 3
PiuraChilensis_v1_contig_6947 	 4 	 6
PiuraChilensis_v1_contig_6948 	 2 	 3
PiuraChilensis_v1_contig_6949 	 5 	 8
PiuraChilensis_v1_contig_695 	 12 	 56
PiuraChilensis_v1_contig_6950 	 15 	 6
PiuraChilensis_v1_contig_6951 	 21 	 17
PiuraChilensis_v1_contig_6952 	 8 	 6
PiuraChilensis_v1_contig_6953 	 7 	 7
PiuraChilensis_v1_contig_6954 	 2 	 2
PiuraChilensis_v1_contig_6955 	 4 	 5
PiuraChilensis_v1_contig_6956 	 8 	 9
PiuraChilensis_v1_contig_6957 	 2 	 6
PiuraChilensis_v1_contig_6958 	 10 	 10
PiuraChilensis_v1_contig_6959 	 6 	 9
PiuraChilensis_v1_contig_696 	 30 	 24
PiuraChilensis_v1_contig_6960 	 14 	 14
PiuraChilensis_v1_contig_6961 	 43 	 16
PiuraChilensis_v1_contig_6962 	 29 	 21
PiuraChilensis_v1_contig_6963 	 5 	 3
PiuraChilensis_v1_contig_6964 	 10 	 6
PiuraChilensis_v1_contig_6965 	 2 	 9
PiuraChilensis_v1_contig_6966 	 12 	 10
PiuraChilensis_v1_contig_6967 	 24 	 11
PiuraChilensis_v1_contig_6968 	 6 	 8
PiuraChilensis_v1_contig_6969 	 6 	 2
PiuraChilensis_v1_contig_697 	 72 	 99
PiuraChilensis_v1_contig_6970 	 3 	 2
PiuraChilensis_v1_contig_6971 	 15 	 12
PiuraChilensis_v1_contig_6972 	 12 	 19
PiuraChilensis_v1_contig_6973 	 14 	 17
PiuraChilensis_v1_contig_6974 	 20 	 21
PiuraChilensis_v1_contig_6975 	 8 	 7
PiuraChilensis_v1_contig_6976 	 9 	 4
PiuraChilensis_v1_contig_6977 	 0 	 1
PiuraChilensis_v1_contig_6978 	 18 	 7
PiuraChilensis_v1_contig_6979 	 3 	 4
PiuraChilensis_v1_contig_698 	 79 	 105
PiuraChilensis_v1_contig_6980 	 7 	 9
PiuraChilensis_v1_contig_6981 	 7 	 9
PiuraChilensis_v1_contig_6982 	 16 	 18
PiuraChilensis_v1_contig_6983 	 13 	 36
PiuraChilensis_v1_contig_6984 	 19 	 7
PiuraChilensis_v1_contig_6985 	 9 	 10
PiuraChilensis_v1_contig_6986 	 42 	 4
PiuraChilensis_v1_contig_6987 	 25 	 32
PiuraChilensis_v1_contig_6988 	 3 	 1
PiuraChilensis_v1_contig_6989 	 5 	 2
PiuraChilensis_v1_contig_699 	 98 	 134
PiuraChilensis_v1_contig_6990 	 3 	 3
PiuraChilensis_v1_contig_6991 	 13 	 15
PiuraChilensis_v1_contig_6992 	 57 	 72
PiuraChilensis_v1_contig_6993 	 14 	 9
PiuraChilensis_v1_contig_6994 	 8 	 8
PiuraChilensis_v1_contig_6995 	 8 	 11
PiuraChilensis_v1_contig_6996 	 4 	 0
PiuraChilensis_v1_contig_6997 	 17 	 14
PiuraChilensis_v1_contig_6998 	 16 	 11
PiuraChilensis_v1_contig_6999 	 2 	 6
PiuraChilensis_v1_contig_7 	 619 	 594
PiuraChilensis_v1_contig_70 	 214 	 311
PiuraChilensis_v1_contig_700 	 113 	 144
PiuraChilensis_v1_contig_7000 	 10 	 12
PiuraChilensis_v1_contig_7001 	 833 	 3734
PiuraChilensis_v1_contig_7002 	 0 	 2
PiuraChilensis_v1_contig_7003 	 22 	 14
PiuraChilensis_v1_contig_7004 	 13 	 12
PiuraChilensis_v1_contig_7005 	 2 	 6
PiuraChilensis_v1_contig_7006 	 3 	 1
PiuraChilensis_v1_contig_7007 	 31 	 24
PiuraChilensis_v1_contig_7008 	 14 	 6
PiuraChilensis_v1_contig_7009 	 0 	 11
PiuraChilensis_v1_contig_701 	 12 	 5
PiuraChilensis_v1_contig_7010 	 6 	 3
PiuraChilensis_v1_contig_7011 	 0 	 6
PiuraChilensis_v1_contig_7012 	 50 	 41
PiuraChilensis_v1_contig_7013 	 17 	 14
PiuraChilensis_v1_contig_7014 	 2 	 2
PiuraChilensis_v1_contig_7015 	 22 	 30
PiuraChilensis_v1_contig_7016 	 0 	 2
PiuraChilensis_v1_contig_7017 	 2 	 0
PiuraChilensis_v1_contig_7018 	 8 	 4
PiuraChilensis_v1_contig_7019 	 0 	 4
PiuraChilensis_v1_contig_702 	 7 	 6
PiuraChilensis_v1_contig_7020 	 2 	 6
PiuraChilensis_v1_contig_7021 	 7 	 8
PiuraChilensis_v1_contig_7022 	 50 	 34
PiuraChilensis_v1_contig_7023 	 7 	 23
PiuraChilensis_v1_contig_7024 	 3 	 3
PiuraChilensis_v1_contig_7025 	 3 	 14
PiuraChilensis_v1_contig_7026 	 0 	 5
PiuraChilensis_v1_contig_7027 	 11 	 19
PiuraChilensis_v1_contig_7028 	 3 	 5
PiuraChilensis_v1_contig_7029 	 8 	 24
PiuraChilensis_v1_contig_703 	 83 	 124
PiuraChilensis_v1_contig_7030 	 3 	 3
PiuraChilensis_v1_contig_7031 	 4 	 25
PiuraChilensis_v1_contig_7032 	 16 	 10
PiuraChilensis_v1_contig_7033 	 23 	 16
PiuraChilensis_v1_contig_7034 	 7 	 5
PiuraChilensis_v1_contig_7035 	 2 	 7
PiuraChilensis_v1_contig_7036 	 6 	 11
PiuraChilensis_v1_contig_7037 	 6 	 6
PiuraChilensis_v1_contig_7038 	 4 	 27
PiuraChilensis_v1_contig_7039 	 11 	 6
PiuraChilensis_v1_contig_704 	 4 	 14
PiuraChilensis_v1_contig_7040 	 35 	 28
PiuraChilensis_v1_contig_7041 	 1 	 7
PiuraChilensis_v1_contig_7042 	 15 	 4
PiuraChilensis_v1_contig_7043 	 5 	 5
PiuraChilensis_v1_contig_7044 	 8 	 7
PiuraChilensis_v1_contig_7045 	 43 	 63
PiuraChilensis_v1_contig_7046 	 3 	 0
PiuraChilensis_v1_contig_7047 	 5 	 13
PiuraChilensis_v1_contig_7048 	 9 	 11
PiuraChilensis_v1_contig_7049 	 1 	 2
PiuraChilensis_v1_contig_705 	 15 	 12
PiuraChilensis_v1_contig_7050 	 5 	 4
PiuraChilensis_v1_contig_7051 	 10 	 0
PiuraChilensis_v1_contig_7052 	 4 	 5
PiuraChilensis_v1_contig_7053 	 20 	 11
PiuraChilensis_v1_contig_7054 	 23 	 0
PiuraChilensis_v1_contig_7055 	 0 	 19
PiuraChilensis_v1_contig_7056 	 13 	 14
PiuraChilensis_v1_contig_7057 	 3 	 1
PiuraChilensis_v1_contig_7058 	 7 	 19
PiuraChilensis_v1_contig_7059 	 46 	 32
PiuraChilensis_v1_contig_706 	 17 	 12
PiuraChilensis_v1_contig_7060 	 11 	 13
PiuraChilensis_v1_contig_7061 	 1 	 2
PiuraChilensis_v1_contig_7062 	 18 	 25
PiuraChilensis_v1_contig_7063 	 0 	 21
PiuraChilensis_v1_contig_7064 	 1 	 2
PiuraChilensis_v1_contig_7065 	 0 	 2
PiuraChilensis_v1_contig_7066 	 29 	 28
PiuraChilensis_v1_contig_7067 	 2 	 6
PiuraChilensis_v1_contig_7068 	 25 	 26
PiuraChilensis_v1_contig_7069 	 8 	 1
PiuraChilensis_v1_contig_707 	 152 	 319
PiuraChilensis_v1_contig_7070 	 3 	 8
PiuraChilensis_v1_contig_7071 	 6 	 9
PiuraChilensis_v1_contig_7072 	 3 	 1
PiuraChilensis_v1_contig_7073 	 5 	 17
PiuraChilensis_v1_contig_7074 	 10 	 8
PiuraChilensis_v1_contig_7075 	 2 	 7
PiuraChilensis_v1_contig_7076 	 16 	 15
PiuraChilensis_v1_contig_7077 	 5 	 5
PiuraChilensis_v1_contig_7078 	 19 	 28
PiuraChilensis_v1_contig_7079 	 21 	 20
PiuraChilensis_v1_contig_708 	 135 	 82
PiuraChilensis_v1_contig_7080 	 103 	 25
PiuraChilensis_v1_contig_7081 	 21 	 13
PiuraChilensis_v1_contig_7082 	 14 	 21
PiuraChilensis_v1_contig_7083 	 1 	 2
PiuraChilensis_v1_contig_7084 	 8 	 6
PiuraChilensis_v1_contig_7085 	 5 	 6
PiuraChilensis_v1_contig_7086 	 35 	 29
PiuraChilensis_v1_contig_7087 	 3 	 9
PiuraChilensis_v1_contig_7088 	 1 	 6
PiuraChilensis_v1_contig_7089 	 13 	 19
PiuraChilensis_v1_contig_709 	 153 	 128
PiuraChilensis_v1_contig_7090 	 9 	 4
PiuraChilensis_v1_contig_7091 	 32 	 32
PiuraChilensis_v1_contig_7092 	 25 	 17
PiuraChilensis_v1_contig_7093 	 12 	 11
PiuraChilensis_v1_contig_7094 	 40 	 26
PiuraChilensis_v1_contig_7095 	 2 	 9
PiuraChilensis_v1_contig_7096 	 4 	 3
PiuraChilensis_v1_contig_7097 	 8 	 4
PiuraChilensis_v1_contig_7098 	 4 	 16
PiuraChilensis_v1_contig_7099 	 2 	 12
PiuraChilensis_v1_contig_71 	 35 	 47
PiuraChilensis_v1_contig_710 	 284 	 184
PiuraChilensis_v1_contig_7100 	 26 	 17
PiuraChilensis_v1_contig_7101 	 0 	 1
PiuraChilensis_v1_contig_7102 	 21 	 28
PiuraChilensis_v1_contig_7103 	 14 	 19
PiuraChilensis_v1_contig_7104 	 3 	 14
PiuraChilensis_v1_contig_7105 	 6 	 7
PiuraChilensis_v1_contig_7106 	 11 	 16
PiuraChilensis_v1_contig_7107 	 8 	 3
PiuraChilensis_v1_contig_7108 	 36 	 24
PiuraChilensis_v1_contig_7109 	 40 	 25
PiuraChilensis_v1_contig_711 	 29 	 0
PiuraChilensis_v1_contig_7110 	 29 	 12
PiuraChilensis_v1_contig_7111 	 67 	 83
PiuraChilensis_v1_contig_7112 	 10 	 3
PiuraChilensis_v1_contig_7113 	 8 	 11
PiuraChilensis_v1_contig_7114 	 6 	 4
PiuraChilensis_v1_contig_7115 	 31 	 10
PiuraChilensis_v1_contig_7116 	 74 	 44
PiuraChilensis_v1_contig_7117 	 13 	 11
PiuraChilensis_v1_contig_7118 	 15 	 9
PiuraChilensis_v1_contig_7119 	 12 	 11
PiuraChilensis_v1_contig_712 	 3 	 5
PiuraChilensis_v1_contig_7120 	 19 	 26
PiuraChilensis_v1_contig_7121 	 3 	 8
PiuraChilensis_v1_contig_7122 	 49 	 11
PiuraChilensis_v1_contig_7123 	 0 	 7
PiuraChilensis_v1_contig_7124 	 11 	 9
PiuraChilensis_v1_contig_7125 	 8 	 14
PiuraChilensis_v1_contig_7126 	 1 	 2
PiuraChilensis_v1_contig_7127 	 3 	 6
PiuraChilensis_v1_contig_7128 	 5 	 16
PiuraChilensis_v1_contig_7129 	 3 	 1
PiuraChilensis_v1_contig_713 	 1 	 7
PiuraChilensis_v1_contig_7130 	 12 	 1
PiuraChilensis_v1_contig_7131 	 3 	 19
PiuraChilensis_v1_contig_7132 	 14 	 11
PiuraChilensis_v1_contig_7133 	 41 	 33
PiuraChilensis_v1_contig_7134 	 10 	 14
PiuraChilensis_v1_contig_7135 	 3 	 5
PiuraChilensis_v1_contig_7136 	 25 	 21
PiuraChilensis_v1_contig_7137 	 13 	 22
PiuraChilensis_v1_contig_7138 	 8 	 6
PiuraChilensis_v1_contig_7139 	 15 	 10
PiuraChilensis_v1_contig_714 	 23 	 9
PiuraChilensis_v1_contig_7140 	 159 	 75
PiuraChilensis_v1_contig_7141 	 13 	 15
PiuraChilensis_v1_contig_7142 	 7 	 13
PiuraChilensis_v1_contig_7143 	 3 	 10
PiuraChilensis_v1_contig_7144 	 4 	 3
PiuraChilensis_v1_contig_7145 	 8 	 19
PiuraChilensis_v1_contig_7146 	 9 	 2
PiuraChilensis_v1_contig_7147 	 14 	 8
PiuraChilensis_v1_contig_7148 	 1 	 5
PiuraChilensis_v1_contig_7149 	 0 	 4
PiuraChilensis_v1_contig_715 	 12 	 0
PiuraChilensis_v1_contig_7150 	 2 	 6
PiuraChilensis_v1_contig_7151 	 0 	 3
PiuraChilensis_v1_contig_7152 	 7 	 6
PiuraChilensis_v1_contig_7153 	 16 	 3
PiuraChilensis_v1_contig_7154 	 24 	 4
PiuraChilensis_v1_contig_7155 	 11 	 12
PiuraChilensis_v1_contig_7156 	 10 	 14
PiuraChilensis_v1_contig_7157 	 3 	 5
PiuraChilensis_v1_contig_7158 	 57 	 33
PiuraChilensis_v1_contig_7159 	 6 	 14
PiuraChilensis_v1_contig_716 	 16 	 26
PiuraChilensis_v1_contig_7160 	 3 	 5
PiuraChilensis_v1_contig_7161 	 6 	 8
PiuraChilensis_v1_contig_7162 	 2 	 11
PiuraChilensis_v1_contig_7163 	 7 	 18
PiuraChilensis_v1_contig_7164 	 8 	 4
PiuraChilensis_v1_contig_7165 	 3 	 3
PiuraChilensis_v1_contig_7166 	 48 	 35
PiuraChilensis_v1_contig_7167 	 0 	 7
PiuraChilensis_v1_contig_7168 	 9 	 11
PiuraChilensis_v1_contig_7169 	 10 	 4
PiuraChilensis_v1_contig_717 	 56 	 49
PiuraChilensis_v1_contig_7170 	 23 	 8
PiuraChilensis_v1_contig_7171 	 1 	 3
PiuraChilensis_v1_contig_7172 	 2 	 10
PiuraChilensis_v1_contig_7173 	 10 	 34
PiuraChilensis_v1_contig_7174 	 5 	 14
PiuraChilensis_v1_contig_7175 	 40 	 15
PiuraChilensis_v1_contig_7176 	 9 	 17
PiuraChilensis_v1_contig_7177 	 76 	 57
PiuraChilensis_v1_contig_7178 	 6 	 3
PiuraChilensis_v1_contig_7179 	 20 	 16
PiuraChilensis_v1_contig_718 	 165 	 155
PiuraChilensis_v1_contig_7180 	 22 	 15
PiuraChilensis_v1_contig_7181 	 14 	 9
PiuraChilensis_v1_contig_7182 	 1 	 3
PiuraChilensis_v1_contig_7183 	 23 	 20
PiuraChilensis_v1_contig_7184 	 5 	 0
PiuraChilensis_v1_contig_7185 	 26 	 19
PiuraChilensis_v1_contig_7186 	 16 	 17
PiuraChilensis_v1_contig_7187 	 1 	 4
PiuraChilensis_v1_contig_7188 	 8 	 11
PiuraChilensis_v1_contig_7189 	 2 	 0
PiuraChilensis_v1_contig_719 	 1 	 6
PiuraChilensis_v1_contig_7190 	 4 	 3
PiuraChilensis_v1_contig_7191 	 4 	 3
PiuraChilensis_v1_contig_7192 	 40 	 51
PiuraChilensis_v1_contig_7193 	 8 	 4
PiuraChilensis_v1_contig_7194 	 1 	 1
PiuraChilensis_v1_contig_7195 	 28 	 24
PiuraChilensis_v1_contig_7196 	 20 	 24
PiuraChilensis_v1_contig_7197 	 2 	 2
PiuraChilensis_v1_contig_7198 	 57 	 72
PiuraChilensis_v1_contig_7199 	 9 	 12
PiuraChilensis_v1_contig_72 	 244 	 364
PiuraChilensis_v1_contig_720 	 208 	 163
PiuraChilensis_v1_contig_7200 	 16 	 19
PiuraChilensis_v1_contig_7201 	 33 	 26
PiuraChilensis_v1_contig_7202 	 19 	 15
PiuraChilensis_v1_contig_7203 	 32 	 3
PiuraChilensis_v1_contig_7204 	 4 	 11
PiuraChilensis_v1_contig_7205 	 0 	 4
PiuraChilensis_v1_contig_7206 	 3 	 6
PiuraChilensis_v1_contig_7207 	 2 	 0
PiuraChilensis_v1_contig_7208 	 24 	 38
PiuraChilensis_v1_contig_7209 	 6 	 4
PiuraChilensis_v1_contig_721 	 10 	 15
PiuraChilensis_v1_contig_7210 	 49 	 49
PiuraChilensis_v1_contig_7211 	 8 	 5
PiuraChilensis_v1_contig_7212 	 4 	 8
PiuraChilensis_v1_contig_7213 	 4 	 19
PiuraChilensis_v1_contig_7214 	 4 	 10
PiuraChilensis_v1_contig_7215 	 28 	 21
PiuraChilensis_v1_contig_7216 	 22 	 5
PiuraChilensis_v1_contig_7217 	 3 	 4
PiuraChilensis_v1_contig_7218 	 9 	 0
PiuraChilensis_v1_contig_7219 	 13 	 8
PiuraChilensis_v1_contig_722 	 43 	 80
PiuraChilensis_v1_contig_7220 	 8 	 13
PiuraChilensis_v1_contig_7221 	 26 	 42
PiuraChilensis_v1_contig_7222 	 34 	 25
PiuraChilensis_v1_contig_7223 	 45 	 49
PiuraChilensis_v1_contig_7224 	 2 	 5
